url_length,dot_count,hyphen_count,slash_count,at_sign_present,double_slash_in_path,ip_address_present,digit_count,digit_ratio,url_entropy,token_count,has_port,has_https,query_length,path_length,subdomain_count,subdomain_length,tld_length,registered_domain_length,path_depth,is_uk_tld,is_suspicious_tld,is_com_tld,contains_bank_brand,brand_count,brand_domain_mismatch,suspicious_path_keyword,url,label
32.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.163909765557392,5.0,0.0,1.0,0.0,0.0,1.0,8.0,3.0,15.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://ubank-au.firebaseapp.com,0
24.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.8553885422075336,4.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.firstbank.ro,1
28.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.03571428571428571,3.9407598325400897,4.0,0.0,1.0,0.0,1.0,1.0,11.0,2.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://alertabank9.repl.co/,0
32.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.9056390622295662,5.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,21.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,http://www.testbank-textbook.com,0
23.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.795088586397732,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,11.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.bankcbn.com,1
44.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.129219686524097,8.0,0.0,1.0,0.0,4.0,2.0,24.0,2.0,7.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,https://girokonto-dkb.de-banking.hpls.de/de/,0
49.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.02040816326530612,4.369412905163088,6.0,0.0,0.0,3.0,5.0,1.0,27.0,3.0,9.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,http://securebankofamericasecurity.atsnx.com/?i=1,0
29.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.142295219190901,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,17.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.neighborsbank.com,1
26.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.056020968057882,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,14.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.bankmycell.com,1
47.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.240239117404927,6.0,0.0,1.0,0.0,1.0,1.0,22.0,3.0,15.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://carrefour-bank-clients.firebaseapp.com/,0
27.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.060262039120377,3.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,18.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://bankloginpages.com/,0
186.0,5.0,2.0,3.0,0.0,0.0,0.0,47.0,0.25268817204301075,5.001461042946618,18.0,0.0,1.0,119.0,130.0,2.0,18.0,6.0,29.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,https://paypal-support.com.desenvolvedortheosbank.com.br/login.php?cmd=_account-details&amp;session=259251b41082fa71832907d32d30acb5&amp;dispatch=953222e620edc7fd1a2c31f946d9e15cb64c9fdd,0
23.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.8820451081368623,4.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,http://www.sbepbank.com,0
29.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.9783335811852636,5.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,17.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.alrayanbank.co.uk,1
206.0,3.0,7.0,3.0,0.0,0.0,0.0,39.0,0.18932038834951456,5.202780275928531,17.0,0.0,1.0,156.0,168.0,1.0,22.0,3.0,7.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,https://ebanking-ch3-ubs-a3ab0.web.app/login.html?session=5cvypqhtfnntmdmx7gocxsjhvrnjxnpmdfcqhbqlo62jdnortfuxufeq8qc6fqke9kbupmh9iehnssqut7x1diovliiwzyxcleu0026amp;auth=4b556835-a39a-40df-8583-b4a7be03d970,0
29.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.9783335811852636,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,17.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.lhtrevolution.com,1
24.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.8553885422075336,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.arabbank.com,1
31.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.796960730356965,6.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,9.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,http://appdkb.me/de_de/banking/,0
34.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.9176264438733583,5.0,0.0,0.0,0.0,1.0,1.0,18.0,3.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,http://interbank-personas.web.app/,0
31.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.042433003725894,5.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.musashinobank.co.jp,1
21.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.6537567082870015,4.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.ametro.gr,1
59.0,2.0,2.0,4.0,0.0,0.0,0.0,7.0,0.11864406779661017,4.493688186614821,7.0,0.0,1.0,0.0,9.0,1.0,31.0,3.0,10.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://connection-orangebank-certicode.derlma.com/8439257/,0
45.0,2.0,4.0,3.0,0.0,0.0,0.0,12.0,0.26666666666666666,4.457868096041213,10.0,0.0,0.0,0.0,10.0,1.0,17.0,2.0,10.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,http://dhcp-232-249-59-5.metro86.ru/main_arm5,0
24.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.8035088547976783,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.wsfsbank.com,1
37.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.134468568039292,5.0,0.0,1.0,0.0,1.0,1.0,20.0,3.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://zonasegura-lnterbank.web.app/,0
30.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.948394345536403,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,18.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.westbankstrong.com,1
23.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.8820451081368623,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,11.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.josbank.com,1
29.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.857306856898128,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.massmetrofire.org,1
111.0,2.0,1.0,12.0,0.0,0.0,0.0,20.0,0.18018018018018017,4.8574159841155495,15.0,0.0,0.0,0.0,82.0,1.0,9.0,2.0,12.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,http://reisswolf.equinoxes.fr/old/wp-content/plugins/d012f1b392954e0eafdbbe05246f8856/y/mm/mmd/wells/fargo/bank,0
28.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.994680368408909,4.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,17.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,http://www.starlingtechs.com,0
33.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.104407755459851,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,21.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.annsfinegiftsblog.com,1
36.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.842857292808497,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,24.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.charlestonmetrohomes.com,1
57.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.277991935514027,9.0,0.0,1.0,0.0,18.0,1.0,11.0,3.0,19.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://art-trad-di.builderallwppro.com/postbank.de/meine,0
24.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.7720552088742005,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.capmetro.org,1
51.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.032253959780426,6.0,0.0,1.0,0.0,1.0,2.0,34.0,2.0,7.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,https://personas-asistencia.onlinebankingl.repl.co/,0
22.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.7544418457133455,4.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.metrock.jp,1
39.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.2117021424282175,5.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,27.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.lloydsfamilyjewellery.co.uk,1
186.0,5.0,2.0,3.0,0.0,0.0,0.0,49.0,0.26344086021505375,5.027088953307947,18.0,0.0,1.0,119.0,130.0,2.0,18.0,6.0,29.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,https://paypal-support.com.desenvolvedortheosbank.com.br/login.php?cmd=_account-details&amp;dispatch=7771ea8451986d6cb0b482999b345f0d78d01631&amp;session=5d96ec981f3b62836bbb7c5d1b2aa727,0
29.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.9783335811852636,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,17.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,https://www.merchantsbank.com,1
29.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.7623107361338706,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,17.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.rocksportsbar.com,1
30.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.9898980954642878,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,18.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.hatsbycressida.com,1
39.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.182336834024969,5.0,0.0,1.0,0.0,3.0,1.0,20.0,3.0,7.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://zonasegura-lnterbank.web.app/#/,0
26.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.7671834678914613,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,14.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.dcmetroapp.com,1
67.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,0.014925373134328358,4.25192687670203,6.0,0.0,1.0,0.0,5.0,2.0,46.0,2.0,7.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://httpswww1scotiabankcomuyscotiaenlinea.htmloutl.repl.co/mob/,0
36.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.009523959475164,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,24.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.tonightsbedtimestory.com,1
26.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.026986833359287,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,14.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.outerbanks.com,1
191.0,7.0,1.0,11.0,0.0,1.0,0.0,1.0,0.005235602094240838,4.386160505682028,25.0,0.0,1.0,153.0,171.0,0.0,0.0,5.0,12.0,9.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,https://vynola.co.uk/online/login.php?page=/user-management/confirmation&setlng=en&returnurl=https://www1.scotiaonline.scotiabank.com/online/authentication/authentication.bns?language=english,0
26.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.7671834678914613,5.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.iain-banks.net,1
45.0,3.0,0.0,3.0,0.0,0.0,0.0,9.0,0.2,4.396648373770914,5.0,0.0,1.0,0.0,1.0,2.0,28.0,2.0,7.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,https://bankingpromerica2.sa32434245.repl.co/,0
36.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.270910335425637,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,24.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.thankgodforevolution.com,1
51.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,4.12548704805814,8.0,0.0,0.0,0.0,16.0,1.0,18.0,4.0,9.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,http://account-checks-dkb.ddns.mobi/banking/access/,0
41.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.025132724542701,5.0,0.0,1.0,0.0,1.0,2.0,19.0,3.0,12.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://beneficio.lnterbank.lbenefit.com/,0
29.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.9093680639438846,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,17.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.accessbankplc.com,1
21.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.6897037321995474,4.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,http://www.erabank.ru,0
29.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.7714370294611257,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.pittsburghzoo.org,1
29.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0472990984266435,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,17.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,https://www.metrobankcard.com,1
185.0,5.0,2.0,3.0,0.0,0.0,0.0,50.0,0.2702702702702703,5.013002997906209,18.0,0.0,0.0,119.0,130.0,2.0,18.0,6.0,29.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,http://paypal-support.com.desenvolvedortheosbank.com.br/login.php?cmd=_account-details&amp;session=65253d993b6830423b3ad2829e96ac33&amp;dispatch=41bcb6130b4379a4b0e6877236a0d761fc53dbf4,0
34.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0796786498829745,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,22.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.plattsburghhousing.com,1
40.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.8061983328100952,6.0,0.0,0.0,0.0,23.0,0.0,0.0,2.0,10.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,http://mbfbank.to/temp/business/business,0
24.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.8868421881310113,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.bracbank.com,1
21.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.7849418274376427,4.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,http://www.maybank.ru,0
59.0,2.0,2.0,4.0,0.0,0.0,0.0,7.0,0.11864406779661017,4.493688186614821,7.0,0.0,1.0,0.0,9.0,1.0,31.0,3.0,10.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://connection-orangebank-certicode.derlma.com/2398745/,0
66.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,4.367951650963087,9.0,0.0,1.0,0.0,29.0,1.0,9.0,3.0,19.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://vukisjsdu.builderallwppro.com/wp-admin/user/bankid/bankid/,0
167.0,2.0,1.0,7.0,0.0,0.0,0.0,20.0,0.11976047904191617,4.924479764064196,16.0,0.0,1.0,35.0,144.0,1.0,4.0,3.0,10.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://docs.google.com/presentation/d/e/2pacx-1vqetto09wmbsgqs2sxkemsntun22c6rntjo8gnh8qlxnuf7lqnbovl70dsrbslagvpsbtgfegg4ta94/pub?start=false&loop=false&delayms=3000,0
31.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.042433003725894,5.0,0.0,1.0,0.0,1.0,2.0,14.0,2.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://banki.americal.repl.co/,0
85.0,3.0,1.0,3.0,0.0,0.0,0.0,11.0,0.12941176470588237,4.7398214890996435,6.0,0.0,1.0,0.0,1.0,2.0,64.0,3.0,11.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://bafybeidroiocmf3koa676ks6qajgd4yramj25g35pcchqhmbf7ctsbezky.ipfs.cf-ipfs.com/,0
36.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.273684376262023,6.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,25.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,http://www.private-banking-group.com,0
72.0,3.0,3.0,6.0,0.0,0.0,0.0,7.0,0.09722222222222222,4.470233384151408,12.0,0.0,1.0,0.0,28.0,1.0,18.0,3.0,17.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://wordpress-111796-0.cloudclusters.net/nor/bank-id/betale/kort.php,0
65.0,2.0,0.0,3.0,0.0,0.0,0.0,6.0,0.09230769230769231,4.775913197510703,7.0,0.0,1.0,28.0,30.0,1.0,11.0,2.0,15.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,https://vjrndettxij.vostwohncrim.ml/?tranzakt59146&selectedbank=2,0
59.0,2.0,2.0,4.0,0.0,0.0,0.0,7.0,0.11864406779661017,4.493688186614821,7.0,0.0,1.0,0.0,9.0,1.0,31.0,3.0,10.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://connection-orangebank-certicode.derlma.com/2783945/,0
42.0,2.0,0.0,3.0,0.0,0.0,0.0,5.0,0.11904761904761904,4.157214970851921,4.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,29.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.003wwcitizensbank00secured.us/,0
315.0,7.0,1.0,10.0,0.0,1.0,0.0,49.0,0.15555555555555556,5.189255535734064,38.0,0.0,0.0,274.0,296.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,http://43.130.2.171/v3/signin/identifier?dsh=s201356178:1679462490030675&amp;continue=https://accounts.google.com/&amp;followup=https://accounts.google.com&amp;ifkv=aqmjq7tj1wfldahc7fwceea-ncnitaqrxckbwgy_yzmxgaoinzlbiplrbs9_rgjy6fidgs4ldie1&amp;passive=1209600&amp;flowname=glifwebsignin&amp;flowentry=servicelogin,0
59.0,2.0,2.0,4.0,0.0,0.0,0.0,7.0,0.11864406779661017,4.493688186614821,7.0,0.0,1.0,0.0,9.0,1.0,31.0,3.0,10.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://connection-orangebank-certicode.derlma.com/2598374/,0
28.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.9407598325400897,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,16.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.metrolinemap.com,1
29.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.6764409086968683,6.0,0.0,1.0,0.0,0.0,3.0,12.0,3.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.about.us.hsbc.com,1
202.0,3.0,7.0,3.0,0.0,0.0,0.0,28.0,0.13861386138613863,5.07113241582723,18.0,0.0,1.0,152.0,164.0,1.0,22.0,3.0,7.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,https://ebanking-ch3-ubs-a3ab0.web.app/login.html?session=tvbt6hpgk3qblx8qot9copb3jdrgzhqb8tivizxcisk3bfsfqaksqi0evbchgpvhupcukgcaypqdu9xhxrfhszpig9taqw8nmg&amp;auth=5f3c9fa1-fc45-41be-bf2e-ef0ce3e0e9e3,0
35.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.036006945330954,4.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.revolutionpermanente.fr,1
32.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.077819531114783,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,20.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.mysticrevolution.com,1
68.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.397232003462876,9.0,0.0,1.0,9.0,26.0,1.0,13.0,3.0,20.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,https://customerpanel.leftbankweymouth.com/files/login.php?user=true,0
28.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.753434386188785,5.0,0.0,1.0,0.0,0.0,1.0,3.0,6.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.metroarts.com.au,1
73.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.511121306222698,12.0,0.0,1.0,0.0,14.0,5.0,37.0,3.0,13.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,https://regler.amendes.gouv.fr-service.public.code-bank.xyz/infospage.php,0
75.0,3.0,1.0,3.0,0.0,0.0,0.0,11.0,0.14666666666666667,4.66016881727262,10.0,0.0,1.0,0.0,34.0,1.0,8.0,3.0,24.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://boa76786.privateonlineaccesss.com/bank%20of%20america%20-index.html,0
70.0,2.0,3.0,7.0,0.0,0.0,0.0,1.0,0.014285714285714285,4.401999225222329,12.0,0.0,1.0,0.0,41.0,1.0,4.0,3.0,16.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,https://dev3.the-glass-co.com/wp-includes/widgets/au/login/commonwbank,0
231.0,2.0,0.0,3.0,0.0,0.0,0.0,37.0,0.16017316017316016,4.444975251594097,29.0,0.0,0.0,206.0,208.0,1.0,3.0,3.0,12.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,"http://ww1.banrural.com/?terms=personal%20bank%20account%20online,open%20up%20a%20business%20bank%20account%20online,mortgage%20loan%20application,business%20loan%20application,credit%20card%20offers,loan%20payment%20platform%20api",0
77.0,4.0,7.0,3.0,0.0,0.0,0.0,8.0,0.1038961038961039,4.741566613471212,13.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,http://169.1.16.29/BidvestBank-Swift--DNS-evasion-encrypted-no-cloudflare.exe,0
31.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.1313003425053605,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,19.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.thedjrevolution.com,1
32.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.093139062229566,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,20.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.intelligencebank.com,1
59.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,4.135294169195726,9.0,0.0,1.0,0.0,34.0,0.0,0.0,4.0,17.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,https://sparkaonline.info/de/home/login-online-banking.html,0
59.0,2.0,2.0,4.0,0.0,0.0,0.0,7.0,0.11864406779661017,4.493688186614821,7.0,0.0,1.0,0.0,9.0,1.0,31.0,3.0,10.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://connection-orangebank-certicode.derlma.com/3528497/,0
32.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.007048827786958,4.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,23.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://reparieren-postbank.com/,0
136.0,5.0,7.0,4.0,0.0,0.0,0.0,34.0,0.25,4.951244464720446,21.0,0.0,1.0,50.0,75.0,2.0,47.0,2.0,5.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,https://desco-online-id-99753.desco-resgate-seus-pontos.co.ua/desco-banking/index.php?live=181030920264272da4c00ed1.93493572&amp;rf=pv02,0
41.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.143541333622538,7.0,0.0,0.0,0.0,1.0,3.0,16.0,3.0,16.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,http://mynetbank.com.au.spruce-goose.com/,0
186.0,5.0,2.0,3.0,0.0,0.0,0.0,46.0,0.24731182795698925,4.996222349226045,18.0,0.0,1.0,119.0,130.0,2.0,18.0,6.0,29.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,https://paypal-support.com.desenvolvedortheosbank.com.br/login.php?cmd=_account-details&amp;session=7270abb8fa71e549260866de604da553&amp;dispatch=aeb2519708f6708689ecdd860c451adfcbf2d767,0
27.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.930270372293453,3.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,18.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://hdbankfinance.shop/,0
